
98,1000,Country,1000/98,Sri Lanka,2019-05-10 00:00:00,,nzh,,0
99,1000,Country,1000/99,Syria,2019-05-10 00:00:00,,nzh,,0
100,1000,Country,1000/100,Taiwan,2019-05-10 00:00:00,,nzh,,0
101,1000,Country,1000/101,Tajikistan,2019-05-10 00:00:00,,nzh,,0
102,1000,Country,1000/102,Thailand,2019-05-10 00:00:00,,nzh,,0
103,1000,Country,1000/103,Turkey,2019-05-10 00:00:00,,nzh,,0
104,1000,Country,1000/104,Turkmenistan,2019-05-10 00:00:00,,nzh,,0
105,1000,Country,1000/105,United Arab Emirates,2019-05-10 00:00:00,,nzh,,0
106,1000,Country,1000/106,Uzbekistan,2019-05-10 00:00:00,,nzh,,0
107,1000,Country,1000/107,Vietnam,2019-05-10 00:00:00,,nzh,,0
108,1000,Country,1000/108,West Bank,2019-05-10 00:00:00,,nzh,,0
109,1000,Country,1000/109,Yemen,2019-05-10 00:00:00,,nzh,,0
110,1000,Country,1000/110,Albania,2019-05-10 00:00:00,,nzh,,0
111,1000,Country,1000/111,Andorra,2019-05-10 00:00:00,,nzh,,0
112,1000,Country,1000/112,Armenia,2019-05-10 00:00:00,,nzh,,0
113,1000,Country,1000/113,Austria,2019-05-10 00:00:00,,nzh,,0
114,1000,Country,1000/114,Azerbaijan,2019-05-10 00:00:00,,nzh,,0
115,1000,Country,1000/115,Belarus,2019-05-10 00:00:00,,nzh,,0
116,1000,Country,1000/116,Belgium,2019-05-10 00:00:00,,nzh,,0
117,1000,Country,1000/117,Bosnia & Herzegovina,2019-05-10 00:00:00,,nzh,,0
118,1000,Country,1000/118,Bulgaria,2019-05-10 00:00:00,,nzh,,0
119,1000,Country,1000/119,Croatia,2019-05-10 00:00:00,,nzh,,0
120,1000,Country,1000/120,Czech Republic,2019-05-10 00:00:00,,nzh,,0
121,1000,Country,1000/121,Denmark,2019-05-10 00:00:00,,nzh,,0
122,1000,Country,1000/122,Estonia,2019-05-10 00:00:00,,nzh,,0
123,1000,Country,1000/123,Faroe Islands,2019-05-10 00:00:00,,nzh,,0
